2025-04-26 18:57:05,586 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-04-26 18:57:13,883 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2025-04-26 18:57:13,922 [main] INFO  o.s.i.c.DefaultConfiguringBeanFactoryPostProcessor - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2025-04-26 18:57:15,643 [main] INFO  o.t.s.q.d.DefaultTbServiceInfoProvider - Current Service ID: tb-service
2025-04-26 18:57:17,564 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-04-26 18:57:17,737 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.10.Final
2025-04-26 18:57:17,834 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-04-26 18:57:18,139 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-26 18:57:18,398 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@5b9ec0
2025-04-26 18:57:18,401 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-26 18:57:19,303 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-04-26 18:57:22,629 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-04-26 18:57:22,664 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-04-26 18:57:25,754 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2025-04-26 18:57:28,470 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 9090 (http)
2025-04-26 18:57:28,495 [main] INFO  o.a.coyote.http11.Http11NioProtocol - The ["http-nio-0.0.0.0-9090"] connector has been configured to support HTTP upgrade to [h2c]
2025-04-26 18:57:28,496 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-04-26 18:57:28,501 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-26 18:57:28,502 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.39]
2025-04-26 18:57:28,600 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-26 18:57:28,601 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 22743 ms
2025-04-26 18:57:29,040 [main] INFO  o.t.s.d.a.CachedAttributesService - Going to use directExecutor for the local cache type caffeine
2025-04-26 18:57:31,723 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Starting api usage service.
2025-04-26 18:57:31,762 [main] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Started api usage service.
2025-04-26 18:57:34,548 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: zookeeper.version=3.9.2-e454e8c7283100c7caec6dcae2bc82aaecb63023, built on 2024-02-12 20:59 UTC
2025-04-26 18:57:34,551 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: host.name=0a94485acf2d
2025-04-26 18:57:34,553 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.version=17.0.14
2025-04-26 18:57:34,554 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.vendor=Debian
2025-04-26 18:57:34,555 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.home=/usr/lib/jvm/java-17-openjdk-amd64
2025-04-26 18:57:34,556 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.class.path=/usr/share/thingsboard/bin/thingsboard.jar
2025-04-26 18:57:34,556 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2025-04-26 18:57:34,561 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.io.tmpdir=/tmp
2025-04-26 18:57:34,562 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: java.compiler=<NA>
2025-04-26 18:57:34,563 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.name=Linux
2025-04-26 18:57:34,567 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.arch=amd64
2025-04-26 18:57:34,567 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.version=5.15.167.4-microsoft-standard-WSL2
2025-04-26 18:57:34,568 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.name=thingsboard
2025-04-26 18:57:34,569 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.home=/home/thingsboard
2025-04-26 18:57:34,569 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: user.dir=/
2025-04-26 18:57:34,569 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.free=50MB
2025-04-26 18:57:34,570 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.max=960MB
2025-04-26 18:57:34,570 [main] INFO  o.t.s.q.e.EnvironmentLogService - ThingsBoard server environment: os.memory.total=221MB
2025-04-26 18:57:35,387 [main] INFO  d.n.internal.NashornDetection - Delight-nashorn-sandbox detected that JDK Nashorn is absent and standalone Nashorn is present, and will use Standalone Nashorn
2025-04-26 18:57:38,768 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/image*/**=52428800;/api/resource/**=52428800;/api/**=16777216
2025-04-26 18:57:38,867 [main] INFO  o.t.s.t.h.config.PayloadSizeFilter - Initialized payload size filter with configuration: /api/v1/*/rpc/**=65536;/api/v1/**=52428800
2025-04-26 18:57:40,243 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Initializing Edge RPC service!
2025-04-26 18:57:41,060 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Going to start Edge RPC server using port: 7070
2025-04-26 18:57:41,287 [main] INFO  o.t.s.s.edge.rpc.EdgeGrpcService - Edge RPC service initialized!
2025-04-26 18:57:41,337 [main] INFO  o.t.s.a.service.DefaultActorService - Initializing actor system.
2025-04-26 18:57:41,352 [main] INFO  o.t.s.a.service.DefaultActorService - Actor system initialized.
2025-04-26 18:57:41,438 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Server DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-04-26 18:57:41,446 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Trust Credentials: Skipping initialization of disabled SSL credentials.
2025-04-26 18:57:41,459 [main] INFO  o.t.s.c.t.c.ssl.SslCredentialsConfig - LWM2M Bootstrap DTLS Credentials: Skipping initialization of disabled SSL credentials.
2025-04-26 18:57:42,348 [main] INFO  o.t.s.c.SystemInfoController - System build info: {"version":"4.0.1","artifact":"application","name":"ThingsBoard Server Application","type":"CE"}
2025-04-26 18:57:43,624 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON max string value length = 0
2025-04-26 18:57:43,626 [main] INFO  o.t.s.c.adaptor.JsonConverterConfig - JSON type cast enabled = true
2025-04-26 18:57:43,852 [main] INFO  o.e.c.elements.config.Configuration - defaults added COAP.
2025-04-26 18:57:43,889 [main] INFO  o.e.c.elements.config.Configuration - defaults added UDP.
2025-04-26 18:57:43,891 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-04-26 18:57:43,924 [main] INFO  org.eclipse.californium.ban - Started.
2025-04-26 18:57:43,927 [main] INFO  o.e.c.core.network.CoapEndpoint - coap CoapEndpoint uses udp context
2025-04-26 18:57:43,949 [main] INFO  o.e.c.elements.config.Configuration - defaults added SYS.
2025-04-26 18:57:43,950 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - coap BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-04-26 18:57:43,970 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-04-26 18:57:43,995 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 1 sender threads and 1 receiver threads
2025-04-26 18:57:44,002 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on /[0:0:0:0:0:0:0:0]:5683, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-04-26 18:57:44,004 [main] INFO  o.e.c.core.network.CoapEndpoint - coap Started endpoint at coap://[0:0:0:0:0:0:0:0]:5683
2025-04-26 18:57:44,058 [main] INFO  o.t.s.t.coap.CoapTransportService - Starting CoAP transport...
2025-04-26 18:57:44,068 [main] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport started!
2025-04-26 18:57:44,281 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Starting LwM2M transport bootstrap server...
2025-04-26 18:57:44,318 [main] INFO  o.e.c.elements.util.JceProviderUtil - JCE default setup
2025-04-26 18:57:44,350 [main] INFO  o.e.c.elements.util.JceProviderUtil - RSA: true, EC: true, AES: not restricted
2025-04-26 18:57:44,360 [main] INFO  o.e.c.elements.util.JceProviderUtil - EdDSA supported by SunEC, Ed25519: true, Ed448: true
2025-04-26 18:57:44,361 [main] INFO  o.e.c.elements.util.JceProviderUtil - JCE setup: SunEC version 17, ready.
2025-04-26 18:57:44,439 [main] INFO  o.e.c.elements.config.Configuration - defaults added DTLS.
2025-04-26 18:57:44,799 [main] WARN  o.e.l.s.b.LeshanBootstrapServerBuilder - configStore is set but you also provide a custom SessionManager so this store will not be used
2025-04-26 18:57:44,808 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-04-26 18:57:44,809 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coap://0.0.0.0:5687] CoapEndpoint uses udp context
2025-04-26 18:57:44,809 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [Bootstrap Server-coap://0.0.0.0:5687] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-04-26 18:57:44,820 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Unable to load X509 files for LWM2MServer
2025-04-26 18:57:44,822 [main] WARN  o.e.l.s.c.b.e.c.CoapsBootstrapServerEndpointFactory - PskStore should be automatically set by Leshan. Using a custom implementation is not advised.
2025-04-26 18:57:44,860 [main] INFO  o.e.c.s.d.InMemoryReadWriteLockConnectionStore - Created new InMemoryConnectionStore [capacity: 150000, connection expiration threshold: 1800s]
2025-04-26 18:57:44,865 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2025-04-26 18:57:44,866 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coaps://0.0.0.0:5688] CoapEndpoint uses lwm2m correlation
2025-04-26 18:57:44,866 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [Bootstrap Server-coaps://0.0.0.0:5688] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2025-04-26 18:57:44,871 [main] INFO  o.e.californium.core.CoapServer - Starting server
2025-04-26 18:57:44,877 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 2 sender threads and 2 receiver threads
2025-04-26 18:57:44,880 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on /[0:0:0:0:0:0:0:0]:5687, recv buf = 106496, send buf = 106496, recv packet size = 2048
2025-04-26 18:57:44,881 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coap://0.0.0.0:5687] Started endpoint at coap://[0:0:0:0:0:0:0:0]:5687
2025-04-26 18:57:44,885 [main] INFO  o.e.c.scandium.DTLSConnector - multiple network interfaces, using smallest MTU [IPv4 1500, IPv6 1280]
2025-04-26 18:57:44,888 [DTLS-Receiver-0-/[0:0:0:0:0:0:0:0]:5688] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-0-/[0:0:0:0:0:0:0:0]:5688]
2025-04-26 18:57:44,889 [DTLS-Receiver-1-/[0:0:0:0:0:0:0:0]:5688] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-1-/[0:0:0:0:0:0:0:0]:5688]
2025-04-26 18:57:44,889 [main] INFO  o.e.c.scandium.DTLSConnector - DTLSConnector listening on /[0:0:0:0:0:0:0:0]:5688, recv buf = 106496, send buf = 106496, recv packet size = 16490, MTU = IPv4 1500 / IPv6 1280
2025-04-26 18:57:44,891 [main] INFO  o.e.c.core.network.CoapEndpoint - [Bootstrap Server-coaps://0.0.0.0:5688] Started endpoint at coaps://[0:0:0:0:0:0:0:0]:5688
2025-04-26 18:57:44,892 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - Bootstrap server started.
2025-04-26 18:57:44,892 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - CoAP over UDP endpoint based on Californium library available at coap://[0:0:0:0:0:0:0:0]:5687.
2025-04-26 18:57:44,892 [main] INFO  o.e.l.s.b.LeshanBootstrapServer - CoAP over DTLS endpoint based on Californium/Scandium library available at coaps://[0:0:0:0:0:0:0:0]:5688.
2025-04-26 18:57:44,893 [main] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Started LwM2M transport bootstrap server.
2025-04-26 18:57:45,170 [main] INFO  o.t.s.t.s.s.SnmpTransportService - SNMP transport service initialized
2025-04-26 18:57:45,225 [main] INFO  o.t.s.d.s.NamedParameterJdbcTemplateConfiguration - Set jdbcTemplate query timeout [30] second(s)
2025-04-26 18:57:46,119 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [public/index.html]
2025-04-26 18:57:47,184 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-04-26 18:57:47,448 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Deferred [Mvc [pattern='/*.js'], Ant [pattern='/*.js']], Deferred [Mvc [pattern='/*.css'], Ant [pattern='/*.css']], Deferred [Mvc [pattern='/*.ico'], Ant [pattern='/*.ico']], Deferred [Mvc [pattern='/assets/**'], Ant [pattern='/assets/**']], Deferred [Mvc [pattern='/static/**'], Ant [pattern='/static/**']]] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@62c4adb0, org.springframework.security.web.header.HeaderWriterFilter@56150005, org.springframework.security.web.csrf.CsrfFilter@4bd259a7, org.springframework.security.web.authentication.logout.LogoutFilter@5b7bfd5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b54761, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1e58692d, org.springframework.security.web.access.ExceptionTranslationFilter@42108104, org.springframework.security.web.access.intercept.AuthorizationFilter@13ebc2c4]
2025-04-26 18:57:47,641 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@447aa87a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3b79c0a4, org.springframework.security.web.context.SecurityContextHolderFilter@44bcc376, org.springframework.web.filter.CorsFilter@3bdc9b1a, org.springframework.security.web.authentication.logout.LogoutFilter@82fb0de, org.springframework.security.oauth2.client.web.OAuth2AuthorizationRequestRedirectFilter@53f53cff, org.springframework.security.oauth2.client.web.OAuth2LoginAuthenticationFilter@6481a5f6, org.thingsboard.server.service.security.auth.rest.RestLoginProcessingFilter@5c2b5dfa, org.thingsboard.server.service.security.auth.rest.RestPublicLoginProcessingFilter@4a49e05a, org.thingsboard.server.service.security.auth.jwt.JwtTokenAuthenticationProcessingFilter@3a58332a, org.thingsboard.server.service.security.auth.jwt.RefreshTokenProcessingFilter@6bd09ea0, org.thingsboard.server.transport.http.config.PayloadSizeFilter@643c2a22, org.thingsboard.server.config.RateLimitProcessingFilter@5faa7f59, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@192416dc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4c6235d9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@66c02861, org.springframework.security.web.session.SessionManagementFilter@3e0cda02, org.springframework.security.web.access.ExceptionTranslationFilter@72b7c7ad, org.springframework.security.web.access.intercept.AuthorizationFilter@264d1e02]
2025-04-26 18:57:47,678 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/api/v1/**'] with [org.springframework.security.web.session.DisableEncodeUrlFilter@10d056b6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3a4c8be2, org.springframework.security.web.context.SecurityContextHolderFilter@53f338d4, org.springframework.security.web.header.HeaderWriterFilter@7817714f, org.springframework.web.filter.CorsFilter@3bdc9b1a, org.springframework.security.web.authentication.logout.LogoutFilter@52efc438, org.thingsboard.server.transport.http.config.PayloadSizeFilter@1bec82d2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5c3c643b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2c257644, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@65af116, org.springframework.security.web.access.ExceptionTranslationFilter@7c116f72, org.springframework.security.web.access.intercept.AuthorizationFilter@5e2ed405]
2025-04-26 18:57:50,662 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2025-04-26 18:57:50,663 [main] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'application.errorChannel' has 1 subscriber(s).
2025-04-26 18:57:50,665 [main] INFO  o.s.i.endpoint.EventDrivenConsumer - started bean '_org.springframework.integration.errorLogger'
2025-04-26 18:57:50,705 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-9090"]
2025-04-26 18:57:50,765 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 9090 (http) with context path ''
2025-04-26 18:57:50,866 [main] INFO  o.t.s.ThingsboardServerApplication - Started ThingsboardServerApplication in 46.214 seconds (process running for 48.496)
2025-04-26 18:57:50,896 [main] INFO  o.t.s.q.c.c.QueueConsumerManager - [TB Version Control] Launching consumer
2025-04-26 18:57:50,899 [main] INFO  o.t.s.q.d.HashPartitionService - Recalculating partitions
2025-04-26 18:57:50,900 [main] INFO  o.t.s.q.d.HashPartitionService - [tb-service] Found common server: [TB_CORE, TB_RULE_ENGINE, TB_TRANSPORT, JS_EXECUTOR, TB_VC_EXECUTOR, EDQS]
2025-04-26 18:57:50,947 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(Edge,TB_CORE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-04-26 18:57:50,978 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] CURRENT PARTITIONS: []
2025-04-26 18:57:50,979 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] CURRENT PARTITIONS: []
2025-04-26 18:57:50,979 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] NEW PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,979 [main] INFO  o.t.s.a.service.DefaultActorService - Received partition change event.
2025-04-26 18:57:50,980 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] NEW PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,980 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] ADDED PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,981 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] ADDED PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,981 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] REMOVED PARTITIONS: []
2025-04-26 18:57:50,982 [device-state-scheduled-21-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] REMOVED PARTITIONS: []
2025-04-26 18:57:50,984 [api-usage-scheduled-19-thread-1] INFO  o.t.s.s.a.DefaultTbApiUsageStateService - Initializing tenant states.
2025-04-26 18:57:50,985 [tb-edge-mgmt-0-1] INFO  o.t.s.q.c.c.MainQueueConsumerManager - [QK(Edge,TB_CORE,system)] New partitions: [tb_edge.0, tb_edge.2, tb_edge.4, tb_edge.6, tb_edge.8, tb_edge.1, tb_edge.3, tb_edge.5, tb_edge.7, tb_edge.9]
2025-04-26 18:57:50,988 [notifications-scheduler-61-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Notifications scheduler] CURRENT PARTITIONS: []
2025-04-26 18:57:50,988 [tb-core-mgmt-0-1] INFO  o.t.s.q.c.c.MainQueueConsumerManager - [QK(Main,TB_CORE,system)] Added partitions: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9], removed partitions: []
2025-04-26 18:57:50,989 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(SequentialByOriginator,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(Main,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(CalculatedFields,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(HighPriority,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[QK(CalculatedFieldStates,TB_RULE_ENGINE,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-04-26 18:57:50,989 [tb-edge-mgmt-0-1] INFO  o.t.s.q.c.c.MainQueueConsumerManager - [QK(Edge,TB_CORE,system)] Launching consumer
2025-04-26 18:57:50,995 [main] INFO  o.t.s.a.service.DefaultActorService - Received partition change event.
2025-04-26 18:57:50,996 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,EDQS,system)] - [0, 1, 10, 11, 2, 3, 4, 5, 6, 7, 8, 9]
2025-04-26 18:57:50,991 [notifications-scheduler-61-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Notifications scheduler] NEW PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,996 [main] INFO  o.t.s.q.d.HashPartitionService - Partitions changed: 
[QK(Main,TB_VC_EXECUTOR,system)] - [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
2025-04-26 18:57:51,000 [notifications-scheduler-61-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Notifications scheduler] ADDED PARTITIONS: [tb_core.0, tb_core.2, tb_core.4, tb_core.6, tb_core.8, tb_core.1, tb_core.3, tb_core.5, tb_core.7, tb_core.9]
2025-04-26 18:57:50,997 [tb-core-mgmt-0-1] INFO  o.t.s.q.c.c.MainQueueConsumerManager - [QK(Main,TB_CORE,system)-0] Launching consumer
2025-04-26 18:57:51,001 [notifications-scheduler-61-thread-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Notifications scheduler] REMOVED PARTITIONS: []
